festival_id,festival_slug,festival_name,destination,state,month_num,month_name,approximate_date,footage_family,has_real_footage,prompt_grounding,celebration,full_video_prompt,negative_prompt,reference_image_url,page_url_en
98a1bbc0-5ef3-4c33-bbd8-ca3ccfebb2a9,ganesh-chaturthi-pali-raigad,Ganesh Chaturthi,Pali (Raigad),maharashtra,8,August,,ganesh,yes,db-description,"Grand celebration at Ballaleshwar Ganpati Temple, one of the eight Ashtavinayak temples.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Chaturthi festival as celebrated in Pali (Raigad), Maharashtra. Celebration: Grand celebration at Ballaleshwar Ganpati Temple, one of the eight Ashtavinayak temples.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/pali-raigad.jpg,https://www.nakshiq.com/en/festivals/ganesh-chaturthi-pali-raigad
9d3949b3-64a4-417e-b52d-5708f999bab6,maghi-utsav-magha-chaturthi,Maghi Utsav (Magha Chaturthi),Pali (Raigad),maharashtra,1,January,,harvest-sankranti,no,db-description,"Celebrated January-February at Ballaleshwar temple with rituals, devotional singing, bhajans, and kirtans.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Maghi Utsav (Magha Chaturthi) as celebrated in Pali (Raigad), Maharashtra. Celebration: Celebrated January-February at Ballaleshwar temple with rituals, devotional singing, bhajans, and kirtans.. Key visuals: kite-filled skies and bonfires, harvest dances, boiling pongal pots, decorated cattle, fresh-cut fields. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/pali-raigad.jpg,https://www.nakshiq.com/en/festivals/maghi-utsav-magha-chaturthi
c8db1299-92da-4473-9eb1-63a40a037dec,ganesh-chaturthi-ranjangaon,Ganesh Chaturthi,Ranjangaon,maharashtra,8,August,,ganesh,yes,db-description,"Grand celebration at Mahaganapati Temple, one of the eight Ashtavinayak temples believed to house the most powerful form of Ganesha.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Chaturthi festival as celebrated in Ranjangaon, Maharashtra. Celebration: Grand celebration at Mahaganapati Temple, one of the eight Ashtavinayak temples believed to house the most powerful form of Ganesha.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ranjangaon.jpg,https://www.nakshiq.com/en/festivals/ganesh-chaturthi-ranjangaon
089ecc03-c84f-4ce7-9770-e22276d24711,ganesh-jayanti-maghi,Ganesh Jayanti (Maghi),Ranjangaon,maharashtra,1,January,,ganesh,yes,db-description,"Festival celebrating rebirth of Lord Ganesha in Magha (January-February) with aartis, bhajans, and processions.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Jayanti (Maghi) as celebrated in Ranjangaon, Maharashtra. Celebration: Festival celebrating rebirth of Lord Ganesha in Magha (January-February) with aartis, bhajans, and processions.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ranjangaon.jpg,https://www.nakshiq.com/en/festivals/ganesh-jayanti-maghi
7c383f8c-9f78-4e43-9fc9-4204fd830c8a,ram-navami,Ram Navami,Shirdi,maharashtra,3,March,,obscure,no,db-description,"Celebrated as Lord Rama's birth. Sai Baba encouraged its celebration in 1911, uniting Hindu and Muslim communities. Processions, puja, music, and public parayana.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ram Navami festival as celebrated in Shirdi, Maharashtra. Celebration: Celebrated as Lord Rama's birth. Sai Baba encouraged its celebration in 1911, uniting Hindu and Muslim communities. Processions, puja, music, and public parayana.. warm spring light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/shirdi.jpg,https://www.nakshiq.com/en/festivals/ram-navami
cef72a89-e2d4-4946-aad7-e86f655d6a31,guru-purnima,Guru Purnima,Shirdi,maharashtra,7,July,,obscure,no,db-description,"The only festival Sai Baba explicitly asked his devotees to celebrate. Honors spiritual gurus with puja, bhajan, parayana, and processions.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Guru Purnima as celebrated in Shirdi, Maharashtra. Celebration: The only festival Sai Baba explicitly asked his devotees to celebrate. Honors spiritual gurus with puja, bhajan, parayana, and processions.. monsoon light, wet sheen; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/shirdi.jpg,https://www.nakshiq.com/en/festivals/guru-purnima
e912178d-75be-4d8f-ac20-4e8627537cbc,vijayadashami-sai-baba-punyatithi,Vijayadashami (Sai Baba Punyatithi),Shirdi,maharashtra,10,October,,obscure,no,db-description,"Marks Sai Baba's Mahasamadhi (death) on October 15, 1918. Observed with puja, bhajan, parayana, and exuberant processions.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Vijayadashami (Sai Baba Punyatithi) festival as celebrated in Shirdi, Maharashtra. Celebration: Marks Sai Baba's Mahasamadhi (death) on October 15, 1918. Observed with puja, bhajan, parayana, and exuberant processions.. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/shirdi.jpg,https://www.nakshiq.com/en/festivals/vijayadashami-sai-baba-punyatithi
6e748325-62f3-4ec7-aa74-b410857be3a6,ganesh-jayanti-maghi-ganesh,Ganesh Jayanti (Maghi Ganesh),Siddhatek,maharashtra,1,January,,ganesh,yes,db-description,"Celebrated in Magha (January-February) at Siddhivinayak Temple, marking Ganesha's rebirth. Three-day palkhi (palanquin) procession with devotional singing.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Jayanti (Maghi Ganesh) as celebrated in Siddhatek, Maharashtra. Celebration: Celebrated in Magha (January-February) at Siddhivinayak Temple, marking Ganesha's rebirth. Three-day palkhi (palanquin) procession with devotional singing.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/siddhatek.jpg,https://www.nakshiq.com/en/festivals/ganesh-jayanti-maghi-ganesh
80d7adb0-da0e-4a40-b9ca-bb3715aacb45,ganesh-chaturthi-siddhatek,Ganesh Chaturthi,Siddhatek,maharashtra,8,August,,ganesh,yes,db-description,Grand celebration August-September at Siddhivinayak Temple for five days with elaborate rituals and ceremonies.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Chaturthi festival as celebrated in Siddhatek, Maharashtra. Celebration: Grand celebration August-September at Siddhivinayak Temple for five days with elaborate rituals and ceremonies.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/siddhatek.jpg,https://www.nakshiq.com/en/festivals/ganesh-chaturthi-siddhatek
43888533-48a1-46f0-9c62-c78c94eb1e6e,anganewadi-jatra-bharadi-devi-yatra,Anganewadi Jatra (Bharadi Devi Yatra),Tarkarli,maharashtra,2,February,,obscure,no,db-description,"Major annual fair at Bharadi Devi Temple in Anganewadi village (Masure, ~10-12 km from Malvan). Goddess Bharadi (Earth Goddess) renowned for wish-fulfilling power. Festival February or March with no fixed date (decided by consensus). Rituals 4am to 10pm with mass cooking and 'Taate Lawane' (prasad serving). Devotees from Maharashtra, Goa, Karnataka participate.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Anganewadi Jatra (Bharadi Devi Yatra) as celebrated in Tarkarli, Maharashtra. Celebration: Major annual fair at Bharadi Devi Temple in Anganewadi village (Masure, ~10-12 km from Malvan). Goddess Bharadi (Earth Goddess) renowned for wish-fulfilling power. Festival February or March with no fixed date (decided by consensus). Rituals 4am to 10pm with mass cooking and 'Taate Lawane' (prasad serving). Devotees from Maharashtra, Goa, Karnataka participate.. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/tarkarli.jpg,https://www.nakshiq.com/en/festivals/anganewadi-jatra-bharadi-devi-yatra
4580f026-6b69-4ebd-8bd6-4c6c0518cced,ganesh-chaturthi-theur,Ganesh Chaturthi,Theur,maharashtra,8,August,,ganesh,yes,db-description,Celebrated August-September at Chintamani Temple for 10 days with temple ceremonies and processions honoring Chintamani Vinayaka.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ganesh Chaturthi festival as celebrated in Theur, Maharashtra. Celebration: Celebrated August-September at Chintamani Temple for 10 days with temple ceremonies and processions honoring Chintamani Vinayaka.. Key visuals: vividly decorated Ganesha idols carried through streets, dancing crowds with drums and colour, immersion (visarjan) at the water's edge. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/theur.jpg,https://www.nakshiq.com/en/festivals/ganesh-chaturthi-theur
31917a49-bdba-4c50-b741-bdae0fdab20c,maghi-chaturthi,Maghi Chaturthi,Theur,maharashtra,1,January,,harvest-sankranti,no,db-description,Festival January-February at Chintamani Temple from Chaturthi to Ashtami with temple rituals and celebrations.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Maghi Chaturthi festival as celebrated in Theur, Maharashtra. Celebration: Festival January-February at Chintamani Temple from Chaturthi to Ashtami with temple rituals and celebrations.. Key visuals: kite-filled skies and bonfires, harvest dances, boiling pongal pots, decorated cattle, fresh-cut fields. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/theur.jpg,https://www.nakshiq.com/en/festivals/maghi-chaturthi
933fca0c-1480-4166-a4e9-279d6091f901,maha-shivaratri-trimbakeshwar,Maha Shivaratri,Trimbakeshwar,maharashtra,2,February,,shivaratri,yes,db-description,Most important festival for Shiva devotees at Trimbakeshwar Jyotirlinga Temple. Midnight Nishita Kaal puja draws massive crowds.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Maha Shivaratri festival as celebrated in Trimbakeshwar, Maharashtra. Celebration: Most important festival for Shiva devotees at Trimbakeshwar Jyotirlinga Temple. Midnight Nishita Kaal puja draws massive crowds.. Key visuals: night-long temple vigil — oil lamps and aarti flames before a Shiva shrine, bel leaves and milk offerings, chanting crowds, processions. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/trimbakeshwar.jpg,https://www.nakshiq.com/en/festivals/maha-shivaratri-trimbakeshwar
9067f420-410f-4f03-b768-0970b069e578,nashik-trimbakeshwar-simhastha-kumbh-mela,Nashik-Trimbakeshwar Simhastha Kumbh Mela,Trimbakeshwar,maharashtra,,,,kumbh-snan,yes,db-description,"Held every 12 years when Jupiter is in Leo. One of four traditional Kumbha Melas. Dual centers: Ramkund (Panchavati, Vaishnava) and Kushavarta (Trimbakeshwar, Shaiva). Single dip during Shahi Snan (royal bath) believed to grant Moksha.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Nashik-Trimbakeshwar Simhastha Kumbh Mela as celebrated in Trimbakeshwar, Maharashtra. Celebration: Held every 12 years when Jupiter is in Leo. One of four traditional Kumbha Melas. Dual centers: Ramkund (Panchavati, Vaishnava) and Kushavarta (Trimbakeshwar, Shaiva). Single dip during Shahi Snan (royal bath) believed to grant Moksha.. Key visuals: vast sea of pilgrims and ash-smeared sadhus bathing at the river confluence at dawn, marigold offerings, saffron flags, mass devotion. natural daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/trimbakeshwar.jpg,https://www.nakshiq.com/en/festivals/nashik-trimbakeshwar-simhastha-kumbh-mela
dcd4e560-b251-408a-aaf9-00521c9a41d5,maha-shivaratri-ujjain,Maha Shivaratri,Ujjain,madhya pradesh,2,February,February/March (Phalgun Krishna Chaturdashi),shivaratri,yes,db-description,"Night-long festival celebrating Lord Shiva at Mahakaleshwar Jyotirlinga. Marked by elaborate abhishek (ritual bathing), chanting of Vedic hymns, grand processions, and massive influx of pilgrims offering bilva leaves and holy water to the lingam. Bhasma Aarti slots sell out months in advance.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Maha Shivaratri festival as celebrated in Ujjain, Madhya Pradesh. Celebration: Night-long festival celebrating Lord Shiva at Mahakaleshwar Jyotirlinga. Marked by elaborate abhishek (ritual bathing), chanting of Vedic hymns, grand processions, and massive influx of pilgrims offering bilva leaves and holy water to the lingam. Bhasma Aarti slots sell out months in advance.. Key visuals: night-long temple vigil — oil lamps and aarti flames before a Shiva shrine, bel leaves and milk offerings, chanting crowds, processions. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ujjain.jpg,https://www.nakshiq.com/en/festivals/maha-shivaratri-ujjain
26e11693-c49e-444f-bd6f-83a1f1b1c645,simhastha-kumbh-mela,Simhastha Kumbh Mela,Ujjain,madhya pradesh,4,April,April-May (every 12 years; next in 2028: 27 March–27 May),kumbh-snan,yes,db-description,"One of four major Kumbh Melas in India, held in Ujjain when Jupiter enters Leo (Simha Rashi). Spans two months with three main Shahi Snan (sacred bathing) dates where hundreds of thousands of sadhus and pilgrims participate in grand processions and holy dips in the Shipra River, believed to cleanse the soul and lead to moksha.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Simhastha Kumbh Mela as celebrated in Ujjain, Madhya Pradesh. Celebration: One of four major Kumbh Melas in India, held in Ujjain when Jupiter enters Leo (Simha Rashi). Spans two months with three main Shahi Snan (sacred bathing) dates where hundreds of thousands of sadhus and pilgrims participate in grand processions and holy dips in the Shipra River, believed to cleanse the soul and lead to moksha.. Key visuals: vast sea of pilgrims and ash-smeared sadhus bathing at the river confluence at dawn, marigold offerings, saffron flags, mass devotion. warm pre-summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ujjain.jpg,https://www.nakshiq.com/en/festivals/simhastha-kumbh-mela
b725bc3e-8ab3-4556-9751-3af5166bb3b5,maha-shivaratri-omkareshwar,Maha Shivaratri,Omkareshwar,madhya pradesh,2,February,February/March (Phalgun Krishna Chaturdashi),shivaratri,yes,db-description,"Festival at Omkareshwar Jyotirlinga on the Om-shaped island in the Narmada River. Marked by night-long abhishek, Vedic chanting, grand processions, and pilgrims offering prayers to Lord Shiva at this sacred Jyotirlinga.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Maha Shivaratri festival as celebrated in Omkareshwar, Madhya Pradesh. Celebration: Festival at Omkareshwar Jyotirlinga on the Om-shaped island in the Narmada River. Marked by night-long abhishek, Vedic chanting, grand processions, and pilgrims offering prayers to Lord Shiva at this sacred Jyotirlinga.. Key visuals: night-long temple vigil — oil lamps and aarti flames before a Shiva shrine, bel leaves and milk offerings, chanting crowds, processions. clear late-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/omkareshwar.jpg,https://www.nakshiq.com/en/festivals/maha-shivaratri-omkareshwar
b10d2344-528d-4a4a-85d9-c8d335d31242,kartik-purnima-omkareshwar,Kartik Purnima,Omkareshwar,madhya pradesh,11,November,November (full moon in Kartik month),obscure,no,db-description,"Ten-day festival at Omkareshwar Jyotirlinga celebrated at the end of Chaturmas. A major fair is organized where devotees take holy dips in the Narmada River and offer prayers to Lord Shiva, making it a spiritually enriching experience for thousands of pilgrims.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Kartik Purnima as celebrated in Omkareshwar, Madhya Pradesh. Celebration: Ten-day festival at Omkareshwar Jyotirlinga celebrated at the end of Chaturmas. A major fair is organized where devotees take holy dips in the Narmada River and offer prayers to Lord Shiva, making it a spiritually enriching experience for thousands of pilgrims.. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/omkareshwar.jpg,https://www.nakshiq.com/en/festivals/kartik-purnima-omkareshwar
aaa3705d-6c4b-4a9b-ba83-d473e67e6efc,tansen-samaroh,Tansen Samaroh,Gwalior,madhya pradesh,12,December,"December (typically mid-December, 4-day event)",obscure,no,db-description,"Annual music festival held near the tomb of Tansen in Behat village, Gwalior, honoring the legendary musician Sangeet Shiromani Tansen. Features performances by world-class vocal and instrumental artists, awards ceremony with National Tansen Samman and Raja Mansingh Tomar Samman presentations on the opening day. Celebrates classical Indian music legacy.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Tansen Samaroh festival as celebrated in Gwalior, Madhya Pradesh. Celebration: Annual music festival held near the tomb of Tansen in Behat village, Gwalior, honoring the legendary musician Sangeet Shiromani Tansen. Features performances by world-class vocal and instrumental artists, awards ceremony with National Tansen Samman and Raja Mansingh Tomar Samman presentations on the opening day. Celebrates classical Indian music legacy.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/gwalior.jpg,https://www.nakshiq.com/en/festivals/tansen-samaroh
7559ec61-3a8b-4a5c-8c3b-30a6c40f53c7,mandu-festival,Mandu Festival,Mandu,madhya pradesh,1,January,January (typically early-to-mid January),obscure,no,db-description,"Five-day cultural and heritage festival showcasing Mandu's Afghan-era architecture and local traditions. Features adventure sports, cycling expeditions, live music concerts, local art and craft exhibitions, food stalls, poetry readings, nature trails, and architecture-themed activities celebrating the region's rich cultural heritage.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Mandu Festival as celebrated in Mandu, Madhya Pradesh. Celebration: Five-day cultural and heritage festival showcasing Mandu's Afghan-era architecture and local traditions. Features adventure sports, cycling expeditions, live music concerts, local art and craft exhibitions, food stalls, poetry readings, nature trails, and architecture-themed activities celebrating the region's rich cultural heritage.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/mandu.jpg,https://www.nakshiq.com/en/festivals/mandu-festival
0ae42c3b-d794-4501-998d-fdc18d8c42f3,nagdwari-mela,Nagdwari Mela,Pachmarhi,madhya pradesh,11,November,November,obscure,no,db-description,"Festival celebrated in Pachmarhi dedicated to the worship of Nag Devata (serpent deity). Attracts thousands of tourists from Nagpur and Maharashtra who visit the fair to worship the serpent deity. Historically held during Nag Panchami (July-August), the festival timing has shifted to November in recent years.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Nagdwari Mela as celebrated in Pachmarhi, Madhya Pradesh. Celebration: Festival celebrated in Pachmarhi dedicated to the worship of Nag Devata (serpent deity). Attracts thousands of tourists from Nagpur and Maharashtra who visit the fair to worship the serpent deity. Historically held during Nag Panchami (July-August), the festival timing has shifted to November in recent years.. cool early-winter light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/pachmarhi.jpg,https://www.nakshiq.com/en/festivals/nagdwari-mela
1b4d5e9f-a718-42d7-9aed-cb9c6724ba17,buddha-purnima-sanchi,Buddha Purnima,Sanchi,madhya pradesh,5,May,May (full moon in Vaishakh month),obscure,no,db-description,"Festival at Sanchi Buddhist stupa celebrating Buddha's birth, enlightenment, and passing on the full moon day of Vaishakh month. Attracts monks and followers from Bhutan, China, Japan, Cambodia, and Sri Lanka who gather at this UNESCO World Heritage Site. District administration ensures comprehensive arrangements including security, cleanliness, water, and health facilities.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Buddha Purnima as celebrated in Sanchi, Madhya Pradesh. Celebration: Festival at Sanchi Buddhist stupa celebrating Buddha's birth, enlightenment, and passing on the full moon day of Vaishakh month. Attracts monks and followers from Bhutan, China, Japan, Cambodia, and Sri Lanka who gather at this UNESCO World Heritage Site. District administration ensures comprehensive arrangements including security, cleanliness, water, and health facilities.. bright summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/sanchi.jpg,https://www.nakshiq.com/en/festivals/buddha-purnima-sanchi
